CustomerID,Age,Gender,TenureYears,MonthlyCharges,TotalCharges,ContractType,InternetService,PaymentMethod,SeniorCitizen,SupportCalls,StreamingService,PaperlessBilling,Churn
CUST01391,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01392,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01393,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01394,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01395,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01396,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01397,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01398,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01399,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01400,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01401,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01402,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01403,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01404,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01405,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01406,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01407,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01408,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01409,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01410,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01411,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01412,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01413,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01414,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01415,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01416,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01417,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01418,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01419,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01420,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01421,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01422,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01423,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01424,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01425,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01426,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01427,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01428,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01429,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01430,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01431,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01432,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01433,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01434,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01435,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01436,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01437,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01438,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01439,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01440,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01441,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01442,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01443,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01444,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01445,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01446,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01447,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01448,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01449,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01450,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01451,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01452,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01453,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01454,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01455,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01456,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01457,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01458,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01459,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01460,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01461,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01462,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01463,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01464,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01465,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01466,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01467,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01468,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01469,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01470,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01471,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01472,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01473,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01474,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01475,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01476,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01477,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01478,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01479,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01480,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01481,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01482,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01483,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01484,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01485,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01486,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01487,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01488,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01489,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01490,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01491,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01492,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01493,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01494,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01495,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01496,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01497,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01498,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01499,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01500,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01501,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01502,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01503,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01504,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01505,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01506,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01507,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01508,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01509,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01510,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01511,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01512,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01513,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01514,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01515,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01516,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01517,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01518,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01519,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01520,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01521,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01522,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01523,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01524,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01525,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01526,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01527,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01528,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01529,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01530,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01531,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01532,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01533,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01534,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01535,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01536,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01537,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01538,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01539,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01540,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01541,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01542,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01543,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01544,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01545,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01546,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01547,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01548,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01549,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01550,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01551,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01552,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01553,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01554,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01555,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01556,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01557,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01558,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01559,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01560,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01561,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01562,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01563,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01564,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01565,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01566,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01567,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01568,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01569,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01570,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01571,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01572,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01573,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01574,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01575,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01576,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01577,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01578,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01579,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01580,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01581,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01582,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01583,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01584,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01585,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01586,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01587,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01588,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01589,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01590,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01591,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01592,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01593,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01594,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01595,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01596,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01597,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01598,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01599,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01600,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01601,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01602,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01603,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01604,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01605,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01606,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01607,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01608,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01609,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01610,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01611,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01612,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01613,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01614,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01615,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01616,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01617,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01618,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01619,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01620,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01621,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01622,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01623,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01624,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01625,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01626,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01627,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01628,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01629,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01630,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01631,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01632,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01633,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01634,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01635,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01636,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01637,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01638,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01639,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01640,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01641,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01642,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01643,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01644,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01645,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01646,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01647,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01648,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01649,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01650,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01651,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01652,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01653,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01654,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01655,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01656,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST01657,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01658,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST01659,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST01660,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST01661,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
